lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta__Muribaculaceae,beta__Akkermansia_dash_muciniphila,beta__Bacteroides_dash_acidifaciens,beta__Bacteroides_dash_uniformis,beta__Parasutterella,beta__Faecalibaculum,beta__Bacteroides,beta__Clostridia_dash_UCG_dash_014,beta__Lachnospiraceae_dash_NK4A136_dash_group,beta__Alloprevotella,beta__Lachnospiraceae,beta__Escherichia_dash_Shigella,beta__Parabacteroides_dash_goldsteinii,beta__Desulfovibrionaceae,beta__Helicobacter_dash_ganmani,beta__Oscillospiraceae,beta__Mucispirillum_dash_schaedleri,beta__Lachnospiraceae_dash_bacterium_dash_10_dash_1,beta__Muribaculum,beta__Roseburia,beta__Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,beta__Clostridia_dash_vadinBB60_dash_group,beta__Colidextribacter,beta__Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,beta__Oscillibacter,beta__Lachnospiraceae_dash_bacterium_dash_28_dash_4,beta__Rikenellaceae_dash_RC9_dash_gut_dash_group,beta__Parabacteroides,beta__Desulfovibrio,beta__Lactobacillus,beta__Ruminococcaceae,beta__Anaerotruncus,beta__Gastranaerophilales,beta__Helicobacter_dash_mastomyrinus,beta__Alistipes,beta__Bilophila,beta__Lachnoclostridium,beta__Peptococcaceae,beta__Lachnospiraceae_dash_UCG_dash_006,beta__Bacteroides_dash_caecimuris
# Adaptation terminated
# Step size = 0.373977
# Diagonal elements of inverse mass matrix:
# 0.0210511, 1.82043, 0.136385, 0.581051, 0.285891, 0.371914, 0.843244, 0.891372, 0.920548, 0.997793, 0.933215, 0.943373, 1.09702, 0.75231, 0.96573, 0.904686, 0.947076, 0.804305, 0.81007, 0.876024, 0.981599, 1.06153, 0.973217, 0.900225, 1.03705, 1.10776, 0.980944, 1.01494, 1.01561, 1.09343, 0.861208, 0.96794, 0.862674, 0.986777, 0.951009, 0.840794, 0.922123, 0.946595, 0.883483, 0.960308, 1.04123, 0.820458
-1401.42,0.921519,0.373977,4,15,0,1418.93,1.96106,0.999867,-1.87136,0.0837533,2.45683,-1.51448,-2.68982,0.266499,-1.63413,-1.41149,-3.6865,-1.70249,0.460564,-1.74511,2.68629,1.38626,1.05557,-0.403487,0.772828,-1.35466,1.13244,2.81691,-0.365885,0.037475,0.602752,1.3527,-1.57411,1.96772,1.46216,1.64946,0.689783,-0.99773,0.114259,-0.476946,0.118115,-1.05751,-1.4972,-0.401488,-0.843447,1.17877,-1.94932,1.8191
-1396.07,0.996962,0.373977,4,15,0,1418.14,1.92825,0.998543,-2.58774,-1.62415,0.822131,-1.00079,-1.0125,0.923217,-0.00424793,0.497542,-0.91356,-0.326222,0.94293,-1.53614,3.16476,1.61683,1.78433,-0.200143,-0.985183,0.249077,-1.00935,0.28753,-0.850181,-1.01416,-0.333533,0.320321,1.23798,2.49931,0.0122299,-0.0858234,-1.71214,0.318902,-0.12327,1.25379,0.879623,0.41217,-0.651639,-0.0765892,0.815614,0.23192,1.05473,-1.51572
-1393.45,0.964076,0.373977,4,15,0,1410.75,1.81239,0.999567,-2.5909,-0.600846,1.94611,-1.61247,-0.0629569,0.746634,-0.730519,0.784083,-1.25917,-0.716765,0.422134,-1.32371,2.28771,1.76966,-0.0593488,0.39912,0.0040826,-1.03671,-0.0716795,0.124688,0.877568,1.15342,0.259686,0.0833377,1.18866,3.5953,0.475597,-0.712174,0.559554,-0.392123,0.417245,0.349244,-0.955722,0.122291,-0.733966,0.750958,-0.223809,-0.350148,1.44973,0.685362
-1401.19,0.856779,0.373977,4,15,0,1414.71,1.89155,0.999916,-1.71651,-0.250151,2.29958,-1.34745,-1.33131,-0.187517,-0.9127,-0.74671,-4.61992,-3.28627,0.1623,-1.59831,1.13103,1.6765,1.64309,0.322306,0.141119,-0.921398,0.0779919,0.479574,0.0837998,1.29448,0.171256,1.83931,-0.208172,3.07855,-0.35748,-0.347927,0.391888,2.37067,1.74857,-1.23221,-1.0792,0.181703,0.534784,-1.18582,-0.17055,-0.540265,1.71534,0.980965
-1402.73,0.970714,0.373977,3,15,0,1419.59,2.0377,0.999126,-2.22417,-0.451561,1.8455,-2.03856,-1.69734,-0.0533253,1.08647,-1.94935,-4.54406,-2.3012,-2.29487,-1.13789,1.80447,1.92384,1.87971,-0.14588,0.486712,-0.243749,-0.708328,0.742833,1.15268,1.26729,-0.527241,0.521748,0.289326,1.76116,-1.19313,0.960033,0.221217,2.02567,2.04846,-1.47066,-0.979215,-0.640289,0.924071,-1.72902,-0.841563,0.173298,-0.472813,1.9722
-1403.77,0.935352,0.373977,4,15,0,1420.74,1.83052,0.999992,-2.30638,-1.15425,1.29632,-0.439975,-1.72433,1.00657,-1.42074,1.06432,-1.33024,0.247387,2.11228,-0.666583,2.59018,1.58959,0.733172,-0.501565,-0.74564,-0.317814,1.09067,0.169203,-1.39948,-1.57231,0.132999,-1.34135,-0.616844,2.05278,1.16321,-0.503642,-0.0172714,-1.91101,-1.86212,1.5439,1.27354,0.310277,-1.17595,1.10473,0.874866,0.431854,0.685402,-1.68723
-1403.12,0.97388,0.373977,4,15,0,1423.89,1.99339,0.998044,-1.974,-0.603807,1.97961,-1.94664,-1.67871,-0.138285,0.748001,-0.964038,-4.82917,-2.16175,-2.19336,-1.61309,2.04811,2.17532,2.20306,-0.0525329,0.695469,-0.203697,-1.07814,1.02958,1.14174,1.47704,0.198197,0.664538,0.60962,1.27555,-1.08173,0.0470357,0.208928,1.89454,2.081,-0.902324,-1.14457,-0.60114,1.04454,-1.71872,-0.73382,0.271276,-0.467821,1.91434
-1399.55,0.893667,0.373977,4,15,0,1426.59,2.08055,0.999929,-2.11332,-1.55843,1.69867,-1.53099,-2.90583,-0.349161,0.377733,-0.074066,-1.43365,-0.871454,-0.383886,-0.743255,2.02994,2.04907,0.681271,-1.47989,0.632951,2.19983,-0.0730059,0.674983,-0.03691,-1.19795,-0.693995,-1.40999,-0.682936,1.63474,1.11552,1.24229,0.912259,-0.34886,-0.636853,2.68571,1.7036,0.254205,0.359169,-1.99007,0.20435,0.338827,1.30913,0.00430142
-1394.64,0.935152,0.373977,4,15,0,1421.18,1.78784,0.999838,-2.22946,-0.790601,1.84571,-1.6386,-0.678914,2.28273,-1.77675,-0.382253,-2.7041,-0.661135,0.220891,-1.01393,3.20118,2.41696,1.38816,1.01062,-0.704553,-1.88677,0.849448,0.207442,0.277713,0.250428,1.05362,1.08539,-0.0886244,2.0943,-0.68487,-1.07844,-0.911888,0.715598,0.655617,-1.01374,-1.42601,-0.340639,-1.04124,0.799791,0.236054,0.472665,-0.580763,1.0999
-1404.48,0.825072,0.373977,3,7,0,1418.89,1.87835,0.999592,-2.46361,0.243026,0.653326,-1.16372,-2.48476,0.135383,1.45423,0.0825493,-3.03335,-1.05235,0.770483,-1.08606,2.00058,0.885199,1.72355,-0.87586,-0.624689,0.69007,0.93093,2.47641,-1.18171,0.157632,-2.38797,-0.970471,-0.184805,0.545617,0.779829,1.07449,1.03262,-0.514984,0.0316163,2.33022,2.06988,-0.636232,0.849154,0.282785,1.50397,-1.36183,0.617496,-2.10479
-1395.95,1,0.373977,4,15,0,1419.44,2.02722,0.999687,-2.10088,-1.58122,1.68541,-1.30986,-0.777508,0.452069,-1.61401,-0.957926,-4.31576,-0.793412,0.246883,-1.98845,2.99877,2.06356,-1.07406,0.263609,0.809509,0.674927,-0.374971,0.0405023,-0.317808,1.41929,0.781489,0.293702,-0.723792,1.02179,0.315747,0.529373,0.193443,1.72162,-1.21103,-1.08877,-0.814234,-1.03171,-2.05991,0.218324,-0.143256,0.491282,-0.744848,-0.510918
-1399.93,0.924372,0.373977,4,15,0,1416.07,1.85641,0.999581,-2.84173,-0.280326,2.30926,-0.73155,-2.19558,0.245194,1.19565,1.08553,-1.98995,-0.852466,0.351929,-1.14626,1.51764,1.96593,3.77681,-1.38381,-1.76992,-0.718194,0.661048,0.859369,-0.783893,-2.01152,-0.489767,-0.615948,0.580397,1.88854,0.160237,-0.0673997,0.0415017,-1.08974,0.319419,2.09884,0.89111,0.904391,1.26016,-1.31079,0.487836,-1.18722,1.24799,0.692175
-1397.77,0.962045,0.373977,4,15,0,1416.37,2.15509,0.999762,-2.06182,-1.19707,1.59328,-2.03174,-1.44032,-0.0116528,-2.17989,-0.65914,-3.2554,-1.1696,0.480416,-1.57768,2.99896,2.12724,-1.11114,0.107988,2.271,-0.281166,-0.158946,1.45116,-1.50497,0.863944,1.03633,-0.118566,-0.874934,2.12154,-0.185687,-0.133295,0.739003,0.992908,-1.09109,-0.559492,0.246103,-0.922711,-1.51582,-1.23481,0.84036,1.4259,-1.15379,0.853334
-1402.26,0.864185,0.373977,4,15,0,1421.23,1.85996,0.999842,-2.4735,0.730579,1.28934,-1.42799,-2.56733,1.54106,1.75328,-0.0534786,-2.70769,-0.249141,-0.79388,-0.879449,1.34348,1.85847,3.3488,-1.39638,-2.63596,-0.502109,-0.215321,-0.816773,0.426808,-0.552035,-1.56242,-0.61004,0.395772,1.06639,1.02804,1.41694,0.399216,-0.54308,0.622734,1.40713,-0.587996,-0.561605,1.95649,0.661099,-0.882694,0.305918,1.46859,-0.478193
-1394.83,0.987975,0.373977,4,15,0,1415.9,1.70768,0.999767,-2.13739,-0.241752,2.50662,-0.984467,-1.30024,0.203211,-0.31247,0.158369,-2.35251,0.142436,0.928367,-1.65646,5.13724,1.66359,0.116524,1.03112,0.568529,0.660539,0.164175,0.815595,-0.718083,0.965019,0.239201,-0.0846583,-0.193598,2.53711,-0.543257,0.000421644,-0.779916,0.380794,0.653504,1.24992,0.282515,-1.84156,-0.651441,-0.457884,-0.116725,-0.619439,-1.04678,1.09883
-1394.27,0.895414,0.373977,4,15,0,1416.05,2.1526,0.999583,-2.20586,-1.21506,1.61482,-0.958835,-1.9897,0.439935,0.382034,-0.442469,-3.1544,-2.07626,-0.406189,-0.720144,-0.340341,2.49572,2.03537,-2.15702,-0.869532,-0.952124,0.230907,0.147649,0.313882,-1.23819,-0.231543,-0.180169,-0.197509,1.1779,0.594583,0.41604,0.534595,-0.316242,-0.530317,-0.630142,-0.0529025,1.77301,0.844518,-0.239922,0.435993,1.65258,0.994227,-0.20242
-1402.69,0.82995,0.373977,4,15,0,1419.36,1.66852,0.999553,-1.96849,-0.526304,1.51221,-1.81323,-0.417391,0.664099,-1.24925,0.887096,-4.4342,1.03131,-0.910583,-0.44789,2.50503,1.4222,1.47128,1.22335,-0.0793643,0.248819,-0.566782,0.209055,-0.725919,-0.207567,-0.378125,-0.290465,-1.42949,2.72139,-2.20663,-0.9854,-0.415098,-0.599137,1.10927,1.95313,-0.705378,-0.973113,-0.19027,-0.811185,1.804,-1.37969,-1.33791,1.00742
-1397.23,0.992895,0.373977,4,15,0,1416.59,2.08765,0.999208,-2.26929,-0.768802,1.57954,-0.271124,-2.9536,0.640803,1.14919,-1.84238,-2.64887,-1.86419,-0.117514,-2.47182,1.9493,2.71676,0.402969,-1.80637,0.059268,-1.0124,0.366209,0.147438,0.482265,-0.482835,0.0451072,-0.429535,0.831388,0.935488,1.63277,0.824413,0.694143,0.859668,-0.533685,-0.983798,1.21048,0.758823,0.556823,0.23934,-1.37114,1.762,0.411748,-0.489776
-1396.96,0.771971,0.373977,4,15,0,1419.32,1.79039,0.999938,-2.4313,-0.206843,1.54497,-1.47555,-0.576249,0.635283,-0.829306,0.0114906,-2.82428,-0.841133,2.39642,-1.0925,2.90094,1.62688,1.7543,1.37417,-0.205271,-0.101144,-0.441222,-0.442229,-0.629635,0.170195,-1.2349,-0.67395,-1.13832,2.94349,-2.54459,-0.00322946,-0.47331,-0.650709,0.252543,2.06492,-0.883287,-0.988888,-0.248143,-0.27051,1.44117,-0.576619,-0.0963649,0.859981
-1401.89,0.911159,0.373977,4,15,0,1418.43,1.97537,0.999917,-1.98619,-1.67613,1.58902,-0.925937,-2.27678,0.417599,-1.0087,-0.566256,-3.54513,-1.13932,1.369,0.463168,2.01967,0.649235,-0.895819,-0.537086,0.149825,-0.0772825,0.551293,1.65992,0.301452,-0.418638,0.876814,-0.312486,0.48606,2.55298,-0.866874,-0.0964253,0.700737,-1.49791,0.384668,0.683295,1.19682,1.95732,-1.19235,-1.79339,-2.42318,-1.5671,0.129399,-0.747045
-1404.35,0.871738,0.373977,4,15,0,1424.65,1.95673,0.9998,-2.79099,0.508699,1.79653,-1.59316,-0.406749,1.07192,1.47181,0.906783,-4.00011,-2.41129,-1.34077,-2.26867,2.27156,2.92066,2.43839,-0.448335,-0.180438,-0.784707,-0.318033,-0.749925,0.507193,0.41477,-0.614773,-0.280525,-0.88476,0.546158,1.57667,1.56627,-0.668906,1.64818,-0.544231,0.439889,-0.253337,-2.28679,0.361195,0.441286,2.21373,2.17005,-0.642191,1.1041
-1400.39,0.836995,0.373977,4,15,0,1424.11,2.03498,0.999816,-1.70672,-1.89574,1.36388,-1.01405,-1.9811,1.59727,-0.172491,-1.85835,-2.18281,-0.916166,-0.300781,-2.14066,3.24946,-0.23421,-0.0926212,-0.375535,0.155381,0.169118,0.367025,1.79855,-1.79153,0.00142386,0.728237,-1.10123,0.281682,2.56978,-0.408655,0.709033,0.513701,-0.544117,0.34433,-0.317583,1.74987,2.60176,-0.985778,0.131658,-1.3658,1.03698,0.00668124,-0.986446
-1396.85,0.994894,0.373977,4,15,0,1416.95,1.99146,0.999799,-2.43512,-0.611095,2.24521,-1.18636,-1.73242,0.667929,-0.743373,-1.74897,-2.26002,-0.499955,0.212946,-1.32715,1.51691,3.27705,1.80783,-0.814391,-0.602871,-1.27303,0.298867,2.00036,-1.12222,1.33592,0.461167,0.327071,0.609817,2.58375,-0.678582,-0.206,1.20746,-1.8197,-0.0482138,1.74626,2.04726,-1.03982,1.56548,-0.741322,0.798409,0.690156,0.307484,0.946552
-1394.81,0.9988,0.373977,4,15,0,1411.25,1.83774,0.999771,-2.04128,-0.588645,1.09469,-1.0102,-1.51123,0.704553,-0.540373,-0.468774,-3.1558,-0.670519,0.969065,-0.825168,3.7524,1.18198,0.4242,-0.062162,-0.409633,0.861185,1.25566,0.449143,-0.919673,-0.598148,-0.268171,0.175023,0.386919,-0.167507,0.108232,0.353841,-0.857524,1.86982,-0.663884,-1.53279,-1.2043,0.477078,-2.02899,-0.154844,-0.241825,1.47953,-1.40816,-0.188321
-1395.86,0.896306,0.373977,4,15,0,1416.71,2.08064,0.999548,-2.70357,-0.89485,2.12389,-1.10161,-2.20659,0.956581,0.238721,-1.01826,-3.0336,-0.829826,-0.171722,-1.6511,0.93998,2.82228,1.67976,-0.0593119,0.644132,-1.89256,-0.619301,2.09579,-0.0927041,0.522801,-1.1539,-0.359642,0.288445,3.3139,-0.543417,0.791704,0.677855,-0.94841,1.20897,1.63277,1.8532,-0.4932,1.15134,0.346265,0.617677,-1.12026,0.881585,0.55956
-1397.79,0.468148,0.373977,4,15,0,1423.62,2.00887,0.999536,-1.79227,-1.09158,1.93861,-1.29225,-2.33047,1.56916,-1.13091,-1.23493,-1.01455,-1.58051,-0.497168,-1.33619,2.47545,0.992542,-0.129226,0.184742,0.60869,0.0748711,-0.0590453,1.02532,-0.20295,-0.795585,0.196996,-1.15338,-0.175671,2.31652,-1.06682,0.114813,-1.03506,-2.42536,0.80817,-0.4392,0.991577,0.28878,0.268972,0.707574,0.624729,-1.52002,1.66257,0.393394
-1394.8,0.858507,0.373977,4,15,0,1422.11,1.94675,0.999557,-2.5145,0.152539,1.45385,-1.04063,-1.27378,-0.297073,-0.100075,0.993545,-4.73056,-0.43984,0.909704,-1.69416,2.19424,2.63034,2.40896,-0.58833,-0.734551,-0.211006,0.532655,0.0373194,-0.107693,0.709531,-0.613232,0.605296,0.29942,0.908639,0.610544,0.265744,1.25863,2.87481,-0.580988,0.872878,-0.72408,-0.655556,-0.393001,-1.11923,-0.460726,2.19977,-0.9287,-0.0639076
-1394.12,0.955877,0.373977,4,15,0,1411.23,2.00435,0.999554,-2.00916,-0.980698,1.52498,-1.40592,-1.54724,1.43887,-0.539664,-1.2378,-1.24,-1.15726,-0.668584,-0.861751,2.40941,1.31352,0.306247,-0.689953,0.448155,-0.00438204,-0.328054,0.916304,-0.443099,-1.0621,0.59839,-0.970758,-0.592604,2.7837,-0.73508,0.131448,-1.07356,-2.68152,1.13096,-0.646137,0.527162,-0.0857909,0.0760937,0.571846,0.831453,-1.0741,1.0248,0.140353
-1397.54,0.890083,0.373977,4,15,0,1416.67,1.75366,0.999795,-1.59634,-1.09851,1.56022,-0.631276,-1.57507,-0.967038,0.322388,0.555267,-4.60518,-1.73385,0.918717,-1.50306,2.56248,2.16197,1.99017,-0.0517351,-0.825025,-0.475875,0.475284,-0.0207297,0.105329,0.658939,-0.782659,0.444183,0.329046,0.791641,0.586119,0.25628,1.99125,2.59274,-1.38092,1.20251,-0.63063,-0.0400214,-0.218743,-1.16067,-1.0194,2.08513,-1.04624,-0.272911
-1397.77,0.852464,0.373977,4,15,0,1424.12,2.11712,0.999749,-2.91617,-0.424798,2.13117,-1.1032,-1.73517,1.82513,-0.481403,-1.00402,-1.46053,0.176647,-1.11649,-1.51996,1.75879,1.75549,0.810081,-0.519635,0.688576,-0.338465,0.102463,1.5086,-0.551599,-0.877674,0.588205,-1.13634,-1.23707,2.53759,-0.464305,-0.229313,-1.79662,-2.13507,1.58227,-0.383306,0.618486,-0.289198,-0.181918,0.49253,1.11273,-1.08095,1.29325,0.693495
-1399.2,0.917846,0.373977,4,15,0,1419.8,2.1123,0.999592,-1.65665,-1.19998,0.742272,-1.41455,-1.95112,-0.730304,-0.660901,0.411266,-4.27926,-1.6653,1.34449,-1.36298,3.02075,1.76479,0.394557,-1.38838,-1.31965,-1.38791,0.238149,-0.995422,-0.0106406,-0.0950278,-1.18316,1.29141,0.372047,0.574559,-0.342397,0.173155,1.74523,1.81961,-1.46467,0.166699,-1.15472,0.214062,-0.692127,-0.485412,-1.29084,1.41392,-1.14447,-0.253735
-1399.6,0.986133,0.373977,4,15,0,1417.13,1.84231,0.99895,-2.03385,-1.57044,1.66583,-1.3605,-2.96166,0.674998,1.42184,-0.423208,-4.08117,-0.540281,1.59842,-0.25965,3.57449,1.74533,2.08084,-1.94752,-0.352028,-1.34494,1.57124,0.550248,0.351941,-0.30599,-1.29276,-0.229981,0.10365,0.817078,-0.751186,-0.454325,1.72747,1.85437,-0.628024,-0.261153,-2.16887,-0.789417,-1.54562,-0.727405,0.00431243,0.961821,-0.531194,0.138457
-1402.31,0.936143,0.373977,4,15,0,1420.04,1.95769,0.999563,-2.8455,-0.138958,2.15936,-2.70823,-1.67207,0.0763788,0.839897,-0.791499,-4.76679,-0.123213,1.1612,-1.20654,2.65763,1.3968,2.16565,-0.814914,0.685945,-1.02645,1.47554,0.268494,0.0610943,-1.12322,-1.3172,-0.4688,0.969941,0.777685,0.157116,0.56397,1.81488,2.55664,0.181185,0.132213,-1.82426,0.174439,-1.95378,-1.35497,-0.642572,1.26923,-1.09588,-0.159369
-1398.27,1,0.373977,4,15,0,1418.68,1.98077,0.999825,-1.67496,-2.14996,0.863301,-0.102367,-1.06683,0.27319,0.0247794,-1.71607,-1.18727,-1.21633,-0.0520588,-1.05802,1.85397,1.66066,1.38712,0.0872005,-0.510613,0.995807,-0.429527,1.05692,-1.77801,0.215998,0.979203,-0.342658,-1.67374,2.62321,-0.593981,0.992469,-0.23275,-0.923074,-0.589804,-1.34366,1.4202,-0.53511,1.57839,0.372052,0.922008,0.981921,-0.666207,-0.401301
-1397.39,0.855157,0.373977,4,15,0,1425.4,1.94346,0.999903,-2.73709,0.56006,2.44871,-2.38342,-2.1304,1.37252,0.475771,0.514852,-4.03717,-1.68877,0.724652,-1.57978,3.22538,1.89364,0.730457,-0.478729,0.318116,-1.56001,0.576692,-0.39196,1.53684,-0.26057,-0.802935,-0.140225,1.40831,1.61666,0.569554,-0.297247,0.461856,1.37623,0.840527,2.05824,-1.18465,0.219708,-1.79819,-0.824047,-0.77038,0.255917,0.0103181,0.751427
-1400.82,0.903698,0.373977,4,15,0,1418.96,1.92743,0.999831,-2.59117,0.224888,1.05745,-1.52259,-1.53788,0.918806,-1.58017,0.10829,-2.73188,0.23433,-1.38921,-0.5751,1.86927,1.93871,1.80343,0.563845,-1.46848,-0.301888,0.711896,-0.399275,0.5571,-0.763884,1.02532,-1.05132,0.658566,0.974433,1.0723,-0.0492949,-0.648082,0.745878,-1.47759,0.437974,0.693995,-0.365629,3.09643,0.107336,0.217442,1.23902,0.218579,2.86196
-1395.02,0.969807,0.373977,4,15,0,1416,1.88234,0.999689,-1.93338,-1.34039,2.12946,-0.74064,-2.03643,0.159856,0.666824,-1.0501,-2.91415,-1.214,1.21142,-1.42347,2.25266,1.84054,0.464568,-0.822691,1.34925,-0.444421,-0.171208,2.0273,-1.37644,0.348729,-1.56142,-0.239085,0.155215,2.54924,-0.902712,0.262267,0.669871,-0.756007,1.47222,0.647837,-0.758469,0.142249,-2.10816,-0.0604122,0.648477,-0.0103577,-0.326829,-2.44828
-1396.2,0.94445,0.373977,4,15,0,1413.45,1.96827,0.999504,-2.59786,1.17473,1.60689,-2.78209,-1.67769,0.334563,-0.736589,0.813454,-2.76658,-0.66178,-0.663401,-0.805758,2.33371,2.04437,1.03251,0.211549,-2.13106,0.756668,0.552773,-0.515763,0.607148,-0.629182,1.34312,0.165421,-0.391305,1.09687,0.242632,-0.0593269,-0.00809083,0.99068,-0.175054,-0.538483,1.14925,0.142903,1.50061,-1.29863,-0.0494738,-0.10569,0.729483,2.15799
-1395.79,0.910919,0.373977,4,15,0,1414.35,2.0369,0.999665,-1.89109,-2.51497,1.12378,-0.701179,-0.508217,0.352607,-2.54118,-1.17223,-3.13249,-0.726195,1.34934,-0.936966,1.62493,0.109664,1.0842,-1.67963,0.329387,-0.259553,0.257868,1.56632,-0.798844,0.243574,-0.407277,0.88889,-0.741579,1.2262,-0.0322612,1.01507,1.88793,0.218745,0.246441,0.863571,0.615484,-0.520987,-0.965538,-1.34517,0.238778,0.720407,-0.124686,-0.203118
-1398.53,0.696949,0.373977,4,15,0,1417.86,1.98775,0.999842,-3.10095,1.08395,1.69113,-2.16406,-2.91927,0.289488,1.43292,0.750461,-3.61653,-0.647027,-1.36527,-1.40516,2.40979,3.94862,1.37194,0.109067,0.194469,0.0685555,0.198505,-1.44472,0.268555,-0.571079,0.335375,-1.22354,-0.243517,3.07331,0.101923,-0.726185,-0.874974,-0.562176,0.182501,-0.141219,-1.12375,-0.655437,0.205623,0.905077,-0.32819,-0.5131,0.796799,-0.259265
-1399.87,0.879417,0.373977,4,15,0,1425.62,2.00295,0.999942,-2.96854,0.886632,1.87096,-2.32874,-3.171,0.456564,1.37433,0.383552,-3.43097,-1.64209,-0.950552,-1.10444,2.24897,4.0426,1.50748,0.608191,0.0571488,0.252683,0.0592895,-1.23575,-0.569118,-0.491333,0.947817,-1.14644,-0.0372024,2.88572,-0.193729,-1.04026,-0.60747,-0.0205341,1.32088,-0.976154,-1.03097,-0.284537,0.117201,0.820634,-0.402439,-0.90851,0.327938,-0.578137
-1394.57,1,0.373977,4,15,0,1410.24,1.99849,0.998883,-2.38309,-1.0326,1.43834,-1.41796,-0.842395,-0.00490657,-2.10986,-0.924962,-3.13022,0.703206,1.22924,-1.41202,2.44162,-0.234938,1.36783,-1.75913,0.0782595,-1.17571,0.892625,1.44167,-0.297753,-0.0588542,-0.835301,0.925798,-0.570717,0.972005,0.61634,1.19575,0.299386,-0.0771803,-0.666001,1.31149,0.232989,0.371762,-0.346064,-1.12483,0.100127,1.48773,-0.5029,1.10574
-1393.6,0.632788,0.373977,4,15,0,1419.93,1.93698,0.999995,-2.49348,-0.933178,1.9003,-0.957995,-2.95452,0.787777,1.42992,0.163562,-3.29154,-1.80392,-0.326187,-1.26507,1.97106,2.99043,0.315699,-0.416009,-1.47775,-0.426454,-0.130664,-0.490633,0.134385,-1.22739,0.125149,-0.16007,0.226297,2.65414,-0.429081,-0.465684,-0.304405,0.451602,1.10879,-0.952762,0.413693,-1.00442,0.599667,0.748076,-0.573691,-0.0301274,0.0998526,0.319078
-1397.27,0.890102,0.373977,4,15,0,1413.58,1.71782,0.999013,-1.19049,-2.08239,0.568821,-0.576589,-0.484148,-0.944408,-1.01308,-0.950677,-2.52225,-0.907016,-0.347031,-1.12616,2.57948,0.977358,1.61758,-0.266841,0.512014,-1.76955,-1.16918,0.456865,-0.852873,0.108781,-0.105957,-0.849325,-0.288545,0.998973,0.632445,0.424983,-0.13858,-0.93069,0.234322,-0.309489,0.61618,1.02603,-0.945776,-0.488766,0.991666,0.687167,-1.11659,1.33536
-1400.13,0.966234,0.373977,4,15,0,1418.22,2.12515,0.99895,-2.30123,-1.01508,0.95882,-1.48032,-0.9546,-1.94409,-1.87722,-0.0518224,-2.50219,-0.200722,-0.232566,-1.52936,0.953944,1.1005,0.0437048,0.574383,-1.60428,-1.08202,-1.02379,0.859474,0.342928,0.464617,-1.08836,0.148341,-1.35451,1.91945,0.576711,0.45884,0.658625,-0.104792,-0.0595135,-2.00475,-0.0526519,-0.669551,-0.567738,-0.604954,-1.77792,0.452194,-1.42287,1.42746
-1401.33,0.948665,0.373977,4,15,0,1416.7,1.64461,0.999979,-2.17695,-0.47422,1.84551,-0.756043,-1.62536,3.16888,1.19943,-0.452173,-3.38826,-1.7608,0.330093,-0.946706,3.84399,2.62831,2.32469,-1.40826,1.33378,0.622094,1.44702,0.0177137,-0.757931,-0.512207,0.954037,-0.525094,1.12997,1.83719,-0.801064,-0.0721911,-0.497876,0.424347,0.0116348,2.26237,-0.116503,0.664682,0.283669,0.0701529,1.97551,0.581752,1.51972,-0.800375
-1401.73,0.864413,0.373977,4,15,0,1431.79,2.26859,0.999845,-2.23962,0.00231048,1.60708,-2.65127,-2.82963,-2.26368,-1.38946,0.0487424,-2.87708,-0.106943,-0.362309,-1.28724,0.785613,0.989684,0.12672,0.823515,-1.52875,-1.0835,-1.11081,0.921055,0.402494,-0.0808462,-1.17667,0.191335,-1.16328,1.4706,0.604989,0.4479,1.31219,-0.243266,0.169401,-1.38516,0.169482,-0.392582,-0.874724,-0.913093,-1.45047,0.186321,-1.39223,1.53623
-1402.75,0.934713,0.373977,4,15,0,1420.79,2.13109,0.999559,-2.43631,0.0921737,1.16397,-2.21395,-3.36289,-0.309581,-2.24157,-0.172375,-4.22491,0.0384913,-1.0232,-1.22759,0.623271,2.28425,0.0433335,0.576684,-0.57342,-0.741174,-0.21593,1.26384,1.24776,0.129285,-1.46322,0.465922,-1.69117,1.34955,0.514182,0.85776,0.83671,-0.347448,0.320197,-1.73392,0.294564,-0.281424,0.686418,-0.787318,-1.58787,0.066355,-2.22912,1.44341
-1400.22,1,0.373977,4,15,0,1417.58,1.83032,0.999584,-2.24335,-1.18894,2.11848,-0.0516974,-0.536983,1.12438,0.673084,0.318784,-2.3445,-1.5014,0.960216,-1.45239,3.41407,1.48287,2.45725,-1.30995,0.24311,0.0829933,0.401893,-0.330243,-1.76354,-0.40354,1.40174,-1.23356,1.28504,1.91016,-0.932699,-0.691041,-0.645455,0.93818,-0.136826,2.37339,0.141808,-0.126481,-1.00847,0.334513,1.63968,0.81197,2.5031,-1.16682
-1396.77,0.930848,0.373977,4,15,0,1425.07,2.05745,0.999628,-2.0274,-0.860085,1.18568,-2.31577,-2.48908,0.132753,-0.525853,-1.52368,-3.39039,-0.586571,-0.853188,-0.884213,1.59683,2.18683,0.547239,0.643123,-0.378701,-0.833698,-0.0658396,1.03456,1.59637,0.276332,-1.31276,0.484674,-1.30431,1.48525,0.140075,1.3098,0.854527,-0.697413,0.390486,-1.795,-0.405628,-0.258524,0.834553,-0.462573,-1.52386,0.136445,-2.18682,1.61478
