,PerturbationType,SCFA,Permutation,PredictionType,SampleID,Day,ObservedValue,PredictedValue
366,intrapolation,Butyrate,A,train,sample247,25,2.214316072,3.049749329263988
367,intrapolation,Butyrate,A,train,sample172,3,3.714451542,4.281859814789142
368,intrapolation,Butyrate,A,train,sample366,19,5.163191599,5.941815032959443
369,intrapolation,Butyrate,A,train,sample62,5,16.01997062,14.033952156362075
370,intrapolation,Butyrate,A,train,sample399,31,5.591016242999999,5.857628638092812
371,intrapolation,Butyrate,A,test,sample322,5,6.687109587999999,6.367179548531893
372,intrapolation,Butyrate,A,test,sample113,25,4.202928182,4.191068850184987
373,intrapolation,Butyrate,A,test,sample216,13,2.041557845,5.088024817416896
374,intrapolation,Butyrate,A,test,sample456,5,9.620270934,8.095127074847497
375,intrapolation,Butyrate,A,test,sample307,3,7.471534094,6.4349346333960655
376,intrapolation,Butyrate,A,test,sample261,31,3.813547059,4.467017358631837
377,intrapolation,Butyrate,A,test,sample486,13,5.977686747999999,7.168413887891913
378,intrapolation,Butyrate,A,test,sample48,2,13.71840558,9.705815076324244
379,intrapolation,Butyrate,A,test,sample382,25,4.2530718169999995,5.407471642101657
380,intrapolation,Butyrate,A,test,sample292,1,5.0869365680000005,5.904224800132674
381,intrapolation,Butyrate,A,test,sample201,8,3.394469157,4.755938057525848
382,intrapolation,Butyrate,A,test,sample441,3,7.43860397,7.83061314590846
383,intrapolation,Butyrate,A,test,sample231,19,1.4759810580000001,4.518583863618008
384,intrapolation,Butyrate,A,test,sample78,10,4.3408231939999995,9.050646152557972
385,intrapolation,Butyrate,A,test,sample531,31,6.936079618,6.244185114957326
386,intrapolation,Butyrate,A,test,sample501,19,8.836375157,7.722575886648992
387,intrapolation,Butyrate,A,test,sample156,1,5.38276989,5.709338767881687
388,intrapolation,Butyrate,A,test,sample186,5,5.492082247000001,4.796161127005651
389,intrapolation,Butyrate,A,test,sample98,19,2.198579475,4.656700239074507
390,intrapolation,Butyrate,A,test,sample83,13,8.886857487999999,8.727745431610971
391,intrapolation,Butyrate,A,test,sample337,8,4.303230162,5.8107058875527215
392,intrapolation,Butyrate,A,test,sample516,25,3.8672601810000002,5.333870570182622
393,intrapolation,Butyrate,A,test,sample246,25,2.049320986,4.4258403368928
394,intrapolation,Butyrate,A,test,sample471,8,8.577625322000001,7.302194174400503
395,intrapolation,Butyrate,A,test,sample367,19,3.8956340810000003,5.338854963630974
396,intrapolation,Butyrate,A,test,sample352,13,3.3108966989999997,6.658353909388082
397,intrapolation,Butyrate,A,test,sample128,31,3.1204059760000002,5.407826316929816
398,intrapolation,Butyrate,A,test,sample171,3,9.701298117999999,5.270043009128466
399,intrapolation,Butyrate,A,test,sample63,5,10.38075638,10.208897725696739
400,intrapolation,Butyrate,A,test,sample397,31,10.22182655,5.315704151864451
401,intrapolation,Butyrate,A,test,sample426,1,3.5415043219999998,6.9016794770956755
402,intrapolation,Acetate,B,train,sample428,1,17.811333800000003,18.992514209190055
403,intrapolation,Acetate,B,train,sample533,31,20.08448772,20.92131889575622
404,intrapolation,Acetate,B,train,sample504,19,20.94268574,21.71684157255731
405,intrapolation,Acetate,B,train,sample113,25,8.892579697,10.172842780551985
406,intrapolation,Acetate,B,train,sample307,3,19.63605011,19.724738563498757
407,intrapolation,Acetate,B,train,sample261,31,25.22553886,22.212586922860414
408,intrapolation,Acetate,B,train,sample114,25,7.618579932,10.773250877133764
409,intrapolation,Acetate,B,train,sample384,25,9.721254351,12.259369158405239
410,intrapolation,Acetate,B,train,sample444,3,18.8995687,20.164565168029966
411,intrapolation,Acetate,B,train,sample129,31,17.35060173,17.112481269474436
412,intrapolation,Acetate,B,train,sample235,19,10.87206938,13.486112748171404
413,intrapolation,Acetate,B,train,sample382,25,14.67468484,15.025460274272392
414,intrapolation,Acetate,B,train,sample189,5,19.45946,19.700607156004843
415,intrapolation,Acetate,B,train,sample201,8,10.35320702,13.605619108328206
416,intrapolation,Acetate,B,train,sample263,31,20.04828756,19.088982247198565
417,intrapolation,Acetate,B,train,sample111,25,9.462275293,10.762456906152504
418,intrapolation,Acetate,B,train,sample233,19,21.57232377,19.770282875785952
419,intrapolation,Acetate,B,train,sample501,19,22.76782085,22.205153704509776
420,intrapolation,Acetate,B,train,sample100,19,11.96629649,11.959521386200345
421,intrapolation,Acetate,B,train,sample83,13,8.158937509,11.007107060648735
422,intrapolation,Acetate,B,train,sample190,5,17.0320859,17.18028636334913
423,intrapolation,Acetate,B,train,sample203,8,17.18006479,17.11090835362715
424,intrapolation,Acetate,B,train,sample234,19,15.65832907,16.796196131333367
425,intrapolation,Acetate,B,train,sample50,2,19.72580406,19.08373289211796
426,intrapolation,Acetate,B,train,sample534,31,16.09628442,18.3433014333101
427,intrapolation,Acetate,B,train,sample49,2,24.84679066,21.886637062749433
428,intrapolation,Acetate,B,train,sample474,8,24.88397714,22.656312078078027
429,intrapolation,Acetate,B,train,sample340,8,15.30084467,17.749922261483047
430,intrapolation,Acetate,B,train,sample173,3,39.04876247,29.47126118053391
431,intrapolation,Acetate,B,train,sample188,5,9.663097181,13.555455337301524
432,intrapolation,Acetate,B,train,sample295,1,13.62001579,14.327704890342401
433,intrapolation,Acetate,B,train,sample171,3,32.23625077,25.53242065311347
434,intrapolation,Acetate,B,train,sample248,25,14.55195495,16.660889405968334
435,intrapolation,Acetate,B,train,sample397,31,16.69140833,15.603130579706953
436,intrapolation,Acetate,B,train,sample489,13,28.78480452,26.479276305668836
437,intrapolation,Acetate,B,train,sample355,13,15.27822304,15.679370730020748
438,intrapolation,Acetate,B,train,sample216,13,14.03788356,15.70509347885509
439,intrapolation,Acetate,B,train,sample456,5,21.07515725,22.8492238597224
440,intrapolation,Acetate,B,train,sample46,2,22.54448084,22.904380800265617
441,intrapolation,Acetate,B,train,sample486,13,16.85150231,18.551517102203338
442,intrapolation,Acetate,B,train,sample294,1,10.42595445,12.702906254115796
443,intrapolation,Acetate,B,train,sample48,2,19.14983255,19.689878576907983
444,intrapolation,Acetate,B,train,sample130,31,20.42398697,17.541442785131835
445,intrapolation,Acetate,B,train,sample85,13,11.69306023,12.95342360801113
446,intrapolation,Acetate,B,train,sample115,25,8.540466251,9.41918719162505
447,intrapolation,Acetate,B,train,sample443,3,28.75503596,26.38629897291964
448,intrapolation,Acetate,B,train,sample220,13,16.04894579,16.218892607061942
449,intrapolation,Acetate,B,train,sample78,10,10.60016025,12.617122348313194
450,intrapolation,Acetate,B,train,sample400,31,13.71700614,13.874832405371889
451,intrapolation,Acetate,B,train,sample429,1,16.72714724,18.725855030223666
452,intrapolation,Acetate,B,train,sample325,5,26.87123811,24.44894763563007
453,intrapolation,Acetate,B,train,sample531,31,26.72767261,25.267722489588923
454,intrapolation,Acetate,B,train,sample156,1,14.94481013,17.728104894998417
455,intrapolation,Acetate,B,train,sample186,5,16.24623832,16.604360474075683
456,intrapolation,Acetate,B,train,sample503,19,22.54397974,22.35474712234579
457,intrapolation,Acetate,B,train,sample79,10,33.25644024,27.023001472595027
458,intrapolation,Acetate,B,train,sample99,19,14.54726157,14.280077614625164
459,intrapolation,Acetate,B,train,sample337,8,18.10666769,17.112667860567655
460,intrapolation,Acetate,B,train,sample310,3,18.55502879,17.70884842847557
461,intrapolation,Acetate,B,train,sample218,13,17.07292161,16.934545296537806
462,intrapolation,Acetate,B,train,sample352,13,12.28428421,13.307096711475086
463,intrapolation,Acetate,B,train,sample128,31,8.120739373,11.065752663530562
464,intrapolation,Acetate,B,train,sample63,5,17.7367014,19.107454383292463
465,intrapolation,Acetate,B,train,sample426,1,8.228369377,13.87438722445248
466,intrapolation,Acetate,B,train,sample64,5,15.46261501,16.15517375243962
467,intrapolation,Acetate,B,train,sample81,13,8.742147761,11.472491113719123
468,intrapolation,Acetate,B,train,sample264,31,22.83638541,20.219942150576085
469,intrapolation,Acetate,B,train,sample324,5,10.32813501,12.46348323500249
470,intrapolation,Acetate,B,train,sample61,5,34.21815823,28.207892868587255
471,intrapolation,Acetate,B,train,sample309,3,15.74001749,15.596111470994975
472,intrapolation,Acetate,B,train,sample339,8,23.14334656,19.593896217279458
473,intrapolation,Acetate,B,train,sample80,10,21.94218769,20.10879260299577
474,intrapolation,Acetate,B,train,sample265,31,11.09942031,14.188064787142142
475,intrapolation,Acetate,B,train,sample369,19,20.16950965,17.8926022827338
476,intrapolation,Acetate,B,train,sample219,13,19.24264988,18.038095798626493
477,intrapolation,Acetate,B,train,sample231,19,18.51233557,17.955595070682286
478,intrapolation,Acetate,B,train,sample98,19,13.51020888,12.894630442241354
479,intrapolation,Acetate,B,train,sample488,13,14.790116399999999,17.368188454610664
480,intrapolation,Acetate,B,train,sample516,25,25.73044846,25.60759860554544
481,intrapolation,Acetate,B,train,sample471,8,24.67491995,22.644962486496993
482,intrapolation,Acetate,B,train,sample367,19,12.41786636,13.847938575066165
483,intrapolation,Acetate,B,train,sample458,5,36.58682027,29.636872599378723
484,intrapolation,Acetate,B,train,sample385,25,13.40507666,14.527694000237709
485,intrapolation,Acetate,B,train,sample459,5,33.14642625,28.218426138472587
486,intrapolation,Acetate,B,train,sample322,5,20.87640451,18.763881767131327
487,intrapolation,Acetate,B,train,sample473,8,13.65093667,16.605841132170234
488,intrapolation,Acetate,B,train,sample205,8,16.86592811,16.875395680556892
489,intrapolation,Acetate,B,train,sample354,13,9.770949957000001,12.859984384227378
490,intrapolation,Acetate,B,train,sample126,31,10.42483248,12.371483116564635
491,intrapolation,Acetate,B,train,sample158,1,36.22477671,30.420286949672214
492,intrapolation,Acetate,B,train,sample175,3,18.56934828,18.949465218988294
493,intrapolation,Acetate,B,train,sample292,1,13.41376931,14.906986861461117
494,intrapolation,Acetate,B,train,sample441,3,19.31010122,20.39793961961911
495,intrapolation,Acetate,B,train,sample518,25,28.13967236,25.34270221029848
496,intrapolation,Acetate,B,train,sample84,13,9.274994238,12.607523416200044
497,intrapolation,Acetate,B,train,sample76,10,33.06675175,28.35582022124299
498,intrapolation,Acetate,B,train,sample519,25,21.66765592,21.832258615663413
499,intrapolation,Acetate,B,train,sample96,19,11.23065592,11.851984011993475
500,intrapolation,Acetate,B,train,sample65,5,19.02693735,18.41266399751342
501,intrapolation,Acetate,B,train,sample370,19,10.17972657,13.142529615930503
502,intrapolation,Acetate,B,train,sample250,25,14.63773858,15.88814421029784
503,intrapolation,Acetate,B,train,sample246,25,13.95237315,14.699670560418546
504,intrapolation,Acetate,B,train,sample399,31,13.68356052,14.574927762726835
505,intrapolation,Acetate,B,test,sample47,2,26.39183115,21.925616385980476
506,intrapolation,Acetate,B,test,sample321,5,10.13818134,18.471872371534705
507,intrapolation,Acetate,B,test,sample112,25,8.043746032,13.549371709517414
508,intrapolation,Acetate,B,test,sample187,5,19.99590757,18.669251102908255
509,intrapolation,Acetate,B,test,sample82,13,8.847588219,14.990992796999125
510,intrapolation,Acetate,B,test,sample232,19,12.61188283,17.07547383977882
511,intrapolation,Acetate,B,test,sample306,3,8.261241245,18.986220550451904
512,intrapolation,Acetate,B,test,sample336,8,26.51985873,20.376307458431278
513,intrapolation,Acetate,B,test,sample517,25,20.395614899999998,25.303528034933308
514,intrapolation,Acetate,B,test,sample77,10,20.82558616,21.341355088972747
515,intrapolation,Acetate,B,test,sample442,3,16.81866277,22.195414554141497
516,intrapolation,Acetate,B,test,sample351,13,16.1720715,17.33958456777954
517,intrapolation,Acetate,B,test,sample202,8,16.02339091,16.903304055685542
518,intrapolation,Acetate,B,test,sample262,31,13.88256768,18.51137121833436
519,intrapolation,Acetate,B,test,sample97,19,14.34710811,12.859051313759224
520,intrapolation,Acetate,B,test,sample532,31,12.0489757,22.560162768444787
521,intrapolation,Acetate,B,test,sample427,1,11.41002514,17.862863155221607
522,intrapolation,Acetate,B,test,sample472,8,12.14457736,17.922960616020205
523,intrapolation,Acetate,B,test,sample381,25,25.93236886,15.649215593710688
524,intrapolation,Acetate,B,test,sample487,13,14.65566869,21.542426823150652
525,intrapolation,Acetate,B,test,sample396,31,9.717617225,16.154938699083647
526,intrapolation,Acetate,B,test,sample127,31,19.74850845,13.692692372357394
527,intrapolation,Acetate,B,test,sample247,25,14.32081293,15.659348616267959
528,intrapolation,Acetate,B,test,sample457,5,22.8096488,24.136267432781157
529,intrapolation,Acetate,B,test,sample291,1,19.0853365,18.477417980362496
530,intrapolation,Acetate,B,test,sample217,13,24.02425479,16.437002856456033
531,intrapolation,Acetate,B,test,sample502,19,23.61627417,21.32965801299271
532,intrapolation,Acetate,B,test,sample172,3,10.49036403,19.128042932993623
533,intrapolation,Acetate,B,test,sample366,19,10.19284449,17.811324295913625
534,intrapolation,Acetate,B,test,sample62,5,28.31904884,22.06592132183406
535,intrapolation,Acetate,B,test,sample157,1,21.18045108,21.010915117257294
536,intrapolation,Propionate,B,train,sample428,1,11.32020113,10.913489868323266
537,intrapolation,Propionate,B,train,sample533,31,10.47271533,10.286585607715963
538,intrapolation,Propionate,B,train,sample504,19,12.41079812,11.620970061207386
539,intrapolation,Propionate,B,train,sample113,25,6.800795945,6.389978704623552
540,intrapolation,Propionate,B,train,sample307,3,11.28694315,11.613307793943672
541,intrapolation,Propionate,B,train,sample261,31,4.8534398560000005,6.104810580880502
542,intrapolation,Propionate,B,train,sample114,25,5.297691781,5.6595504604903875
543,intrapolation,Propionate,B,train,sample384,25,10.05269934,10.731567066780205
544,intrapolation,Propionate,B,train,sample444,3,9.452757458999999,9.861282338178773
545,intrapolation,Propionate,B,train,sample129,31,6.482332732000001,6.693624695446798
546,intrapolation,Propionate,B,train,sample235,19,5.668429405,6.3324900119263425
547,intrapolation,Propionate,B,train,sample382,25,10.69727035,10.798770194885835
548,intrapolation,Propionate,B,train,sample189,5,9.006324441,9.559494815523989
549,intrapolation,Propionate,B,train,sample201,8,8.660390474,9.021888852559213
550,intrapolation,Propionate,B,train,sample263,31,8.284436134,8.27479058851786
551,intrapolation,Propionate,B,train,sample111,25,5.926474708,5.859646901642363
552,intrapolation,Propionate,B,train,sample233,19,9.486621697,8.627113189869197
553,intrapolation,Propionate,B,train,sample501,19,9.899830548999999,10.115425366519496
554,intrapolation,Propionate,B,train,sample100,19,4.2758349319999995,4.946021067673475
555,intrapolation,Propionate,B,train,sample83,13,2.38945333,3.0175153233829555
556,intrapolation,Propionate,B,train,sample190,5,12.78773871,11.596942615499742
557,intrapolation,Propionate,B,train,sample203,8,7.639116865,8.146669494537678
558,intrapolation,Propionate,B,train,sample234,19,10.1960036,9.354471481357875
559,intrapolation,Propionate,B,train,sample50,2,3.9810160210000003,4.1078911177259805
560,intrapolation,Propionate,B,train,sample534,31,6.710636025,8.448263323488472
561,intrapolation,Propionate,B,train,sample49,2,4.960590863,4.557889153668559
562,intrapolation,Propionate,B,train,sample474,8,13.58906127,11.965551348124793
563,intrapolation,Propionate,B,train,sample340,8,11.3963742,11.730717452731698
564,intrapolation,Propionate,B,train,sample173,3,16.89272701,14.503649867027768
565,intrapolation,Propionate,B,train,sample188,5,5.279243848999999,6.931814545333361
566,intrapolation,Propionate,B,train,sample295,1,7.191261307,8.892341616173029
567,intrapolation,Propionate,B,train,sample171,3,15.70081177,13.62116439852785
568,intrapolation,Propionate,B,train,sample248,25,4.720261389,5.938438238672146
569,intrapolation,Propionate,B,train,sample397,31,14.24935595,12.766213277860496
570,intrapolation,Propionate,B,train,sample489,13,9.756489493,10.523613644964568
571,intrapolation,Propionate,B,train,sample355,13,14.18702087,13.486060763284218
572,intrapolation,Propionate,B,train,sample216,13,7.152088527999999,7.801831764241623
