,NCBIID,EC,Forward,Reverse
13246,43668,3.5.4.4,10017.3913,10017.3913
13247,43668,2.7.1.74,1.130227301,1.130227301
13248,43668,2.6.1.85,351615,351615
13249,43668,2.7.4.3,278296.1539,278296.1539
13250,43668,4.6.1.1,27544.91018,27544.91018
13251,43668,3.2.2.8,2337662.338,2823.529412
13252,43668,3.6.1.13,163.0364059,163.0364059
13253,43668,2.4.2.7,4287.245445,4287.245445
13254,43668,4.3.2.2,73721.42857,73721.42857
13255,43668,3.2.2.9,2810309.278,2810309.278
13256,43668,3.2.1.52,442.5697674,442.5697674
13257,43668,1.8.1.4,931.8181818,931.8181818
13258,43668,3.4.11.23,417.918552,417.918552
13259,43668,1.4.1.1,5198.4,56.17867435
13260,43668,5.1.1.1,744.5454545,692.1126763
13261,43668,2.4.1.25,839378.2383,839378.2383
13262,43668,3.4.11.1,85543.65079,85543.65079
13263,43668,4.1.3.27,115789.4737,115789.4737
13264,43668,3.2.1.55,116386.0465,116386.0465
13265,43668,5.3.1.4,285.2178533,222.0852296
13266,43668,3.5.3.6,14668.75,25650.27322
13267,43668,4.3.2.1,2267.6082,2267.6082
13268,43668,1.2.1.11,4421.083628,4421.083628
13269,43668,6.3.5.4,58293.95349,62045.54455
13270,43668,4.1.1.11,61538.46154,61538.46154
13271,43668,2.1.3.2,154.676259,154.676259
13272,43668,1.4.3.16,323550,171291.1765
13273,43668,4.3.1.1,2717.368421,580.1123596
13274,43668,2.6.1.1,1723.438596,2728.777778
13275,43668,2.4.2.17,36000,36000
13276,43668,1.1.1.30,2534331.151,530.9033902
13277,43668,1.2.1.8,32697.54768,33333.33333
13278,43668,3.2.1.21,14234.87544,14234.87544
13279,43668,3.1.3.7,94269.35484,94269.35484
13280,43668,2.5.1.17,2916266.667,3313939.394
13281,43668,6.3.5.5,89733.8403,786666.6667
13282,43668,4.2.1.45,11585.36585,11585.36585
13283,43668,5.4.99.5,11428.57143,11428.57143
13284,43668,4.2.3.5,5036144.578,5036144.578
13285,43668,2.7.7.43,9318.996416,11555.55556
13286,43668,1.3.3.3,17600000,17600000
13287,43668,6.3.4.2,5415.744681,5415.744681
13288,43668,1.9.3.1,2593.192869,2593.192869
13289,43668,4.4.1.1,7826.274745,54360
13290,43668,2.5.1.47,3000,5660.377358
13291,43668,2.7.4.14,184.7196653,53.83902439
13292,43668,4.1.1.20,22471.91011,22471.91011
13293,43668,5.1.1.7,11879200,11879200
13294,43668,1.4.1.16,1273.773066,7780.095923
13295,43668,2.7.7.41,28811.65919,28811.65919
13296,43668,3.5.4.13,17136.29032,17136.29032
13297,43668,4.2.1.9,148555,148555
13298,43668,2.7.1.29,13752.14724,12051.6129
13299,43668,1.5.1.3,4255.865273,2155.470588
13300,43668,4.1.2.25,3071296.296,2909649.123
13301,43668,1.3.5.2,813.1367925,813.1367925
13302,43668,1.3.98.1,8783.499289,8783.499289
13303,43668,3.5.2.3,27155.55556,21203.65297
13304,43668,3.5.2.2,11266.99134,11266.99134
13305,43668,2.5.1.15,76698.68421,76698.68421
13306,43668,4.2.3.4,4480.432432,4480.432432
13307,43668,4.2.1.10,88.29908366,88.29908366
13308,43668,2.5.1.1,89818.18182,988000
13309,43668,2.7.1.24,1038813.953,1351558.245
13310,43668,1.1.1.169,2011.987952,1999.94012
13311,43668,4.1.2.4,1858.333333,3478.939158
13312,43668,2.7.1.145,1405000,1405000
13313,43668,2.4.2.1,2536.600719,2550.361664
13314,43668,1.1.1.267,11073.12661,45108.42105
13315,43668,1.1.2.4,114.2857143,114.2857143
13316,43668,1.2.1.72,360750,360750
13317,43668,1.3.1.10,230.4147465,1666.666667
13318,43668,4.2.1.17,290.885632,290.885632
13319,43668,4.2.1.11,1726.843444,1726.843444
13320,43668,4.3.1.7,51384.61538,51384.61538
13321,43668,4.1.2.22,5694.552529,59131.31313
13322,43668,6.2.1.3,4000000,4000000
13323,43668,4.1.2.13,1761.904762,23717.94872
13324,43668,3.1.3.11,11093.75,11093.75
13325,43668,3.2.1.26,472.4409449,472.4409449
13326,43668,3.5.3.8,419.45,419.45
13327,43668,2.7.1.52,2098.501071,2098.501071
13328,43668,2.7.7.2,443223.8806,494933333.3
13329,43668,6.3.2.17,37647.05882,34594.59459
13330,43668,1.18.1.2,1686.340641,2762.430939
13331,43668,2.5.1.29,251600,251600
13332,43668,4.2.1.2,183.5205993,183.5205993
13333,43668,3.1.1.17,174.859375,63.04788732
13334,43668,2.3.1.157,655.9961198,655.9961198
13335,43668,2.7.7.24,16551.72414,16551.72414
13336,43668,5.4.3.8,153191.4894,153191.4894
13337,43668,2.3.1.15,4520090.909,4865068.493
13338,43668,1.1.1.49,146.478027,109.2461538
13339,43668,3.5.99.6,963.9642857,963.9642857
13340,43668,1.1.1.363,146.5437416,139.4135723
13341,43668,5.3.1.9,47846.66667,47846.66667
13342,43668,5.3.1.26,106250,106250
13343,43668,4.2.1.42,7269180.328,7269180.328
13344,43668,2.7.1.6,308.2191781,308.2191781
13345,43668,3.2.1.22,1729.95842,1729.95842
13346,43668,2.7.7.9,460.5509531,460.5509531
13347,43668,1.2.1.12,10196.88826,8582.380952
13348,43668,2.1.2.2,1595.945946,1595.945946
13349,43668,1.4.4.2,10205.47945,10205.47945
13350,43668,2.1.2.10,4223.300971,4223.300971
13351,43668,2.6.1.16,44159.35484,6977.268094
13352,43668,2.3.2.2,1015.462728,1015.462728
13353,43668,2.1.2.1,32926.82927,32926.82927
13354,43668,2.7.7.27,1778.846154,1778.846154
13355,43668,6.3.1.2,20381.92308,20381.92308
13356,43668,1.4.1.13,5971.479501,5971.479501
13357,43668,5.1.1.3,3287.420635,182.9571555
13358,43668,1.3.8.6,6968.75,6968.75
13359,43668,1.2.1.70,344457.1429,344457.1429
13360,43668,6.1.1.17,1114440,1114440
13361,43668,2.3.3.9,3487.021739,3487.021739
13362,43668,1.1.1.6,21375.66138,410.4022755
13363,43668,2.7.1.30,21.25923077,21.25923077
13364,43668,3.4.11.2,4749.65,4749.65
13365,43668,3.1.2.6,536.490566,536.490566
13366,43668,3.4.13.18,4.258726641,4.258726641
13367,43668,6.3.5.2,40376.56904,40376.56904
13368,43668,1.1.1.351,163.0769231,163.0769231
13369,43668,2.7.1.12,4446.808511,4446.808511
13370,43668,3.2.2.1,741.0122699,741.0122699
13371,43668,3.1.4.2,318.1818182,318.1818182
13372,43668,3.1.4.46,9716.071429,9716.071429
13373,43668,1.11.1.9,865.7342657,865.7342657
13374,43668,3.5.4.25,570.6260163,570.6260163
13375,43668,3.5.4.3,20000,20000
13376,43668,5.3.1.12,9423.076923,12894.73684
13377,43668,1.1.1.35,162582.0106,7682000
13378,43668,2.5.1.90,6771600,10260000
13379,43668,2.7.1.1,312.1069182,312.1069182
13380,43668,1.1.1.31,2165.562914,2165.562914
13381,43668,4.3.1.3,314.9560117,314.9560117
13382,43668,1.1.1.23,38297.76675,38297.76675
13383,43668,3.1.3.15,98924.73118,98924.73118
13384,43668,2.5.1.61,160000,160000
13385,43668,4.1.3.4,2876.106195,2876.106195
13386,43668,2.7.1.49,670943.8202,670943.8202
13387,43668,1.1.1.3,46782.15223,46782.15223
13388,43668,2.3.1.31,57117.7305,57117.7305
13389,43668,2.7.1.39,4890.10989,13484.84848
13390,43668,2.6.1.9,33828.81356,33828.81356
13391,43668,1.17.1.4,109866.6667,32960
13392,43668,2.4.2.8,24723.33333,115290.1554
13393,43668,1.12.99.6,258.3333333,258.3333333
13394,43668,1.1.1.42,6284.788621,6284.788621
13395,43668,4.1.3.1,9541.984733,13888.88889
13396,43668,4.2.1.19,570,570
13397,43668,4.1.1.48,181250,181250
13398,43668,2.6.1.42,485.0142857,485.0142857
13399,43668,1.1.1.205,96374.5614,96374.5614
13400,43668,1.1.1.18,1149.558824,1149.558824
13401,43668,5.3.3.2,55488.57143,55488.57143
13402,43668,4.2.1.33,20151.25,20151.25
13403,43668,2.7.7.38,1831.395349,1831.395349
13404,43668,4.1.2.23,10864.33333,10864.33333
13405,43668,2.7.1.3,6290.322581,6290.322581
13406,43668,3.2.1.23,23910.6204,7173.18612
13407,43668,2.6.1.57,129,300
13408,43668,1.2.1.22,60.28782575,4234.972678
13409,43668,1.1.1.28,520171.4286,3222.300885
13410,43668,1.2.4.1,65345.6044,65345.6044
13411,43668,3.1.1.5,19.68503937,19.68503937
13412,43668,1.3.1.78,1796.246649,1796.246649
13413,43668,1.1.2.3,1046.428571,623.4042553
13414,43668,1.1.1.17,4882.588235,332.016
13415,43668,3.2.1.20,1172.161172,1172.161172
13416,43668,3.2.1.122,97141.34615,97141.34615
13417,43668,5.3.1.8,0.343811321,5.140922556
13418,43668,1.1.1.67,475,475
13419,43668,1.1.1.11,800.2832861,1027.272727
13420,43668,6.4.1.4,292334.8958,292334.8958
13421,43668,4.1.3.30,581.8181818,688.172043
13422,43668,2.3.3.5,6972,6972
13423,43668,2.3.1.85,220059880.2,3062500
13424,43668,4.6.1.12,9293.888889,9293.888889
13425,43668,2.7.7.60,4618.666667,7489.72973
13426,43668,2.5.1.6,484782.6087,78604159323
13427,43668,1.5.1.20,17142.85714,17142.85714
13428,43668,1.8.4.13,1609706.25,1609706.25
13429,43668,3.1.3.25,8888.888889,8888.888889
13430,43668,4.2.1.99,31166,31166
13431,43668,2.4.1.8,5886.821192,3758.604651
13432,43668,2.1.2.11,37399.74457,37471.52911
13433,43668,3.2.2.16,2820,3407.5
13434,43668,3.5.4.9,580.6792453,580.6792453
13435,43668,1.5.1.5,248.0963855,248.0963855
13436,43668,2.1.1.14,561666.6667,561666.6667
13437,43668,5.4.99.16,1030.30303,3578.947368
13438,43668,3.5.1.15,24662.16216,5148.09591
13439,43668,2.7.1.23,23157.89474,38260.86957
13440,43668,6.3.1.5,144910,144910
13441,43668,6.3.5.1,33793.10345,61250
13442,43668,2.7.4.6,58.5,124.9450975
13443,43668,3.2.1.18,785730.5936,785730.5936
13444,43668,2.7.7.1,11224.72222,11224.72222
13445,43668,3.1.3.2,12111.46838,12111.46838
13446,43668,3.5.1.19,11605.55556,11605.55556
13447,43668,2.4.2.21,22903.125,36645
13448,43668,2.4.2.19,338273.0769,338273.0769
13449,43668,1.14.12.17,523.3012048,117389.1892
13450,43668,4.1.3.36,17344500,20405294.12
13451,43668,3.1.3.5,5826.893354,3831.300813
13452,43668,3.1.5.1,14.84575,14.84575
13453,43668,1.7.1.1,39534.88372,39534.88372
13454,43668,1.7.1.3,474.4186047,244.8979592
13455,43668,1.7.1.4,2226.153846,2226.153846
13456,43668,2.3.3.1,43612.75861,43612.75861
13457,43668,2.3.1.54,11154.59883,21033.21033
13458,43668,2.1.3.3,17.01812227,594.9847328
13459,43668,2.6.1.52,16465.86345,16465.86345
13460,43668,4.1.1.23,2882.562278,2882.562278
13461,43668,4.1.1.17,17000.625,143163.1579
13462,43668,2.4.2.10,32142.14876,69450
13463,43668,1.5.1.2,1132.021671,512.5225923
13464,43668,6.3.2.1,632477.4189,632477.4189
13465,43668,2.7.8.13,6661.312504,1544652.174
13466,43668,3.1.4.17,3426439.024,3426439.024
13467,43668,2.3.1.12,560242.997,560242.997
13468,43668,1.4.3.5,4050000,4050000
13469,43668,4.1.1.32,10154.28571,10154.28571
13470,43668,2.7.7.14,38281.73913,38281.73913
13471,43668,5.4.2.10,3432144.587,9204.1357
13472,43668,1.1.1.95,76.42396313,76.42396313
13473,43668,3.1.3.18,291.3776596,291.3776596
13474,43668,5.4.2.1,20,20
13475,43668,5.4.2.2,828.7014649,828.7014649
13476,43668,3.1.3.27,1208.333333,1208.333333
13477,43668,5.4.2.8,1962.133333,43282.35294
13478,43668,2.7.4.7,458800,409904.2757
13479,43668,2.7.1.33,70957.32299,91446.25
13480,43668,3.6.1.1,2500000,2500000
13481,43668,3.6.1.25,904.7619048,904.7619048
13482,43668,4.2.1.24,9870.559006,9870.559006
13483,43668,4.1.1.36,52125.60002,52125.60002
13484,43668,4.2.1.51,19838181.85,19838181.85
13485,43668,1.3.3.4,18238636.36,16885849.55
13486,43668,2.7.9.2,269.6551724,32857.14286
13487,43668,5.3.1.24,7376.470588,7376.470588
13488,43668,1.11.1.21,37.04545455,1481.818182
13489,43668,6.3.5.3,2828360,2828360
13490,43668,5.3.1.16,50783.80952,50783.80952
13491,43668,2.7.6.1,193181.8182,3136.531365
13492,43668,2.5.1.19,1393.930818,1393.930818
13493,43668,3.1.3.3,293530,293530
13494,43668,2.3.1.8,41444.08602,41444.08602
13495,43668,2.7.1.35,204081.6327,204081.6327
13496,43668,2.7.1.40,99.5951417,99.5951417
13497,43668,2.7.1.26,115543.3333,86657.5
13498,43668,2.5.1.9,38958.33333,38958.33333
13499,43668,5.3.1.3,645071.09,645071.09
13500,43668,5.1.3.4,106235.5658,106235.5658
13501,43668,4.4.1.21,610827.5862,600474.5763
13502,43668,5.3.1.14,1509.925327,3951.872964
13503,43668,4.1.2.19,45238.09524,45238.09524
13504,43668,1.17.4.1,9858.287123,9858.287123
13505,43668,5.1.3.1,48.45306122,48.45306122
13506,43668,5.3.1.6,524.4680851,524.4680851
13507,43668,1.5.3.1,7758.62069,9090.909091
13508,43668,1.1.1.76,6017,6017
13509,43668,1.1.1.14,16926.70807,17357.96178
13510,43668,3.5.1.18,154.7587498,154.7587498
13511,43668,2.6.1.17,1637.125,1637.125
13512,43668,2.7.9.3,8156034.483,8156034.483
13513,43668,2.3.1.30,36607.27273,36607.27273
13514,43668,4.2.99.20,4576.034483,45760.34483
13515,43668,2.1.1.107,1131.578947,1131.578947
13516,43668,1.1.1.25,132.9306488,348.7089202
13517,43668,2.7.1.71,357.3365385,357.3365385
13518,43668,2.5.1.16,6351615.385,6351615.385
13519,43668,1.2.1.24,1735.015773,1735.015773
13520,43668,6.2.1.26,253068.0751,253068.0751
13521,43668,6.2.1.5,13721.34615,21621.51515
13522,43668,2.2.1.2,1066.659292,1052.68559
13523,43668,1.1.1.133,1124.137931,1124.137931
13524,43668,4.2.1.46,82.03814831,82.03814831
13525,43668,2.7.1.130,7943913.043,2041452.514
13526,43668,4.1.2.40,3860.294118,3860.294118
13527,43668,1.11.1.7,738.6029412,738.6029412
13528,43668,1.1.1.103,1037.037037,1037.037037
13529,43668,4.3.1.19,11961.83652,6162.455565
13530,43668,2.2.1.1,3755.319149,2401.360544
13531,43668,2.7.1.21,50486.36364,23139.58333
13532,43668,2.4.2.2,66.71575847,94.76987448
13533,43668,2.1.1.45,3336.956522,3336.956522
13534,43668,3.5.99.2,6594594.595,6594594.595
13535,43668,5.3.1.1,4.893436838,4.893436838
13536,43668,1.8.1.9,2614.655177,2872.159091
13537,43668,2.4.1.15,9908.256881,10485.43689
13538,43668,2.4.1.64,525,159.0909091
13539,43668,2.7.1.28,28136.99284,28070
13540,43668,4.2.1.20,3790.468986,2407.976934
13541,43668,1.1.1.60,374.4855967,374.4855967
13542,43668,4.1.1.25,403.704552,921.6601307
13543,43668,2.3.1.191,11960.33333,7322.653061
13544,43668,2.3.1.129,2950.152594,2950.152594
13545,43668,2.5.1.7,1000000,1000000
13546,43668,2.7.7.23,16968.42105,16968.42105
13547,43668,2.4.1.227,63333.33333,60946.27105
13548,43668,6.3.2.9,156610,156610
13549,43668,3.6.1.27,3333.333333,625
13550,43668,2.5.1.31,257333.3333,191721.8543
13551,43668,5.1.3.2,275.1356025,275.1356025
13552,43668,1.1.1.22,267647.0588,227500
13553,43668,2.7.7.12,3165.526316,1093.545455
13554,43668,3.5.1.108,178947.3684,178947.3684
13555,43668,4.2.1.75,6956.521739,6956.521739
13556,43668,4.1.1.37,380952.381,380952.381
13557,43668,2.4.2.9,33846.15385,33846.15385
13558,43668,3.5.1.5,1166.936791,1166.936791
13559,43668,2.7.1.213,137.0225225,134.5973451
13560,43668,3.6.1.45,579.1134021,579.1134021
13561,43668,5.3.1.5,5083.054983,19487.48199
13562,43668,2.7.1.17,1100.048077,2200.096154
13563,43668,1.1.1.9,1131.382114,1309.741176
13564,43668,4.2.1.70,8353333.333,8353333.333
13565,43668,1.11.1.6,0.190639866,0.190639866
13566,43668,6.2.1.17,39639.42857,39639.42857
13567,43668,2.7.1.113,14998.13665,14998.13665
13568,43668,6.3.2.5,15243.96552,15243.96552
13569,43668,3.5.4.15,25670.27952,38071.06599
13570,29521,3.5.4.22,40900,40900
13571,29521,1.1.1.86,212765957.4,2999727.298
13572,29521,3.1.4.16,13829.46429,13829.46429
13573,29521,2.3.1.180,15546.21849,15546.21849
13574,29521,4.2.1.59,1093708,1093708
13575,29521,2.3.3.13,38739.16084,4261.307692
13576,29521,2.3.1.41,1214545.455,1214545.455
13577,29521,3.1.3.1,399.0567951,633.2671674
13578,29521,3.1.3.2,1555.555556,1555.555556
13579,29521,4.1.1.21,264.5461538,223.3181818
13580,29521,2.3.2.2,111293.6937,111293.6937
13581,29521,3.2.1.86,1540.898551,1540.898551
13582,29521,5.3.1.13,559.3869732,840.0460299
13583,29521,1.2.1.3,528467.9666,528467.9666
13584,29521,6.2.1.16,11237.48056,11237.48056
13585,29521,6.2.1.20,4449437.5,4449437.5
13586,29521,2.3.1.9,0.008305,0.008305
13587,29521,2.3.1.16,29945.71429,5175.802469
13588,29521,1.2.1.10,7643.312102,7643.312102
13589,29521,2.7.1.156,89457.01357,89457.01357
13590,29521,5.1.3.8,2833.167702,2833.167702
13591,29521,2.7.1.59,3591.630435,3591.630435
13592,29521,2.7.2.8,3962.616822,3962.616822
13593,29521,2.3.1.1,11807.50469,11807.50469
13594,29521,2.2.1.6,7894.736842,6908.462867
13595,29521,2.7.2.1,76.62831858,23.30820996
13596,29521,2.5.1.56,10276.8407,10276.8407
13597,29521,4.1.3.3,9389,8693.518519
13598,29521,1.3.8.1,68856.87574,68856.87574
13599,29521,2.3.1.38,3136363.638,3179.723499
13600,29521,3.5.1.14,1153.605898,1153.605898
13601,29521,3.5.1.16,19.25925926,32.5
13602,29521,2.6.1.11,36852.32068,36852.32068
13603,29521,2.7.8.7,9642.857143,147540.9836
13604,29521,2.7.4.3,93.84615385,93.84615385
13605,29521,3.2.2.8,2337662.338,2823.529412
13606,29521,2.4.2.7,4287.245445,4287.245445
13607,29521,4.3.2.2,783613.4454,797008.547
13608,29521,6.3.4.4,85790.88472,104347.8261
13609,29521,3.5.1.25,3298.507463,3157.142857
13610,29521,3.3.1.1,236052.6316,236052.6316
13611,29521,3.2.2.9,161904761.9,161904761.9
13612,29521,6.3.2.4,4437.837838,5331.168831
13613,29521,3.4.11.23,417.918552,417.918552
13614,29521,1.4.1.1,1015.348288,21.90524707
13615,29521,5.1.1.1,44056.19048,33042.14286
13616,29521,2.6.1.62,167265.0177,260804.4077
13617,29521,3.5.1.4,6013.87818,5840.509173
13618,29521,3.4.11.1,271.3164666,271.3164666
13619,29521,5.3.1.4,229347.8261,229347.8261
13620,29521,3.5.3.1,123076.9231,123076.9231
13621,29521,4.2.1.51,2589.845017,2589.845017
13622,29521,1.2.1.11,253.09375,253.09375
13623,29521,4.1.1.11,24561.40351,24561.40351
13624,29521,2.1.3.2,1564.48203,1564.48203
13625,29521,4.3.1.1,10398.32926,3741.568915
13626,29521,2.6.1.1,2048.499184,187.4139964
13627,29521,6.3.4.15,123859.6491,130740.7407
13628,29521,3.2.1.21,20700.63694,20700.63694
13629,29521,3.1.3.7,19310.34483,19310.34483
13630,29521,2.8.3.8,189.0551724,189.0551724
13631,29521,2.8.1.6,984000000,984000000
13632,29521,2.5.1.17,666666.6667,857142.8571
13633,29521,6.3.5.5,89733.8403,786666.6667
13634,29521,4.2.1.45,11585.36585,11585.36585
13635,29521,5.4.99.5,224156.8627,224156.8627
13636,29521,4.2.3.5,5036144.578,5036144.578
13637,29521,1.3.3.3,17600000,17600000
13638,29521,3.5.4.1,923.9979178,1429.146538
13639,29521,6.3.4.2,8740.57971,11598.07692
13640,29521,2.5.1.47,59.31212382,47.053206
13641,29521,2.7.1.213,121.1912351,134.5973451
13642,29521,2.7.4.14,184.7196653,53.83902439
13643,29521,2.7.1.48,3849430.894,3849430.894
13644,29521,4.1.1.20,1328.881818,1328.881818
13645,29521,5.1.1.7,450.3311258,450.3311258
13646,29521,2.7.7.41,28811.65919,28811.65919
13647,29521,6.3.3.3,559227.7988,26822.22222
13648,29521,3.5.4.13,17136.29032,17136.29032
13649,29521,4.1.2.14,161.6322702,161.6322702
13650,29521,4.2.1.9,148555,148555
13651,29521,1.5.1.3,3668.341709,4055.555556
13652,29521,1.3.5.2,7204.301075,7204.301075
13653,29521,3.5.2.3,3360.869565,3360.869565
13654,29521,3.5.2.2,8085.106383,8085.106383
13655,29521,4.2.3.4,4480.432432,4480.432432
13656,29521,4.2.1.10,331.6015985,331.6015985
13657,29521,2.5.1.1,89818.18182,988000
13658,29521,1.1.1.169,2257.866667,2257.866667
13659,29521,4.1.2.4,676.5121951,144088.3117
13660,29521,2.4.2.1,3204.985533,43636.36364
13661,29521,1.1.1.267,1172.648649,1172.648649
13662,29521,1.2.1.72,9933.2,9933.2
13663,29521,1.3.1.10,230.4147465,1666.666667
13664,29521,4.2.1.17,290.885632,290.885632
13665,29521,4.2.1.11,891.8406072,3038.138332
13666,29521,4.3.1.7,51384.61538,51384.61538
13667,29521,6.2.1.3,4000000,4000000
13668,29521,4.1.2.13,25124.8366,25124.8366
13669,29521,3.1.3.11,1517.375,3773.782383
13670,29521,5.3.1.25,3362.666011,3362.666011
13671,29521,4.1.2.17,1990.625,2430.061038
13672,29521,1.18.1.3,92102.5,92102.5
13673,29521,3.2.1.26,5.208333333,5.208333333
13674,29521,3.5.3.8,419.45,419.45
13675,29521,2.7.7.2,443223.8806,494933333.3
13676,29521,6.3.2.17,37647.05882,34594.59459
13677,29521,2.5.1.29,251600,251600
13678,29521,6.3.3.2,27848.10127,27672.95597
13679,29521,4.2.1.2,920.7416667,998.6352133
13680,29521,2.3.1.157,46.88995215,52.80172414
13681,29521,2.3.1.15,4520090.909,4865068.493
13682,29521,1.1.5.3,1861.861862,1861.861862
13683,29521,3.5.99.6,1927.083333,1822.660099
13684,29521,5.3.1.9,31.61290323,31.61290323
13685,29521,2.7.1.6,296014.2857,296014.2857
13686,29521,5.1.3.3,3.921344958,3.921344958
13687,29521,3.2.1.22,183.7053571,171.4583333
13688,29521,2.7.7.64,107500,143333.3333
13689,29521,1.2.1.12,552577.7778,504040.5405
13690,29521,2.1.2.2,1595.945946,1595.945946
13691,29521,2.1.2.10,4223.300971,4223.300971
13692,29521,2.6.1.16,44159.35484,6977.268094
13693,29521,2.1.2.1,58125,29062.5
13694,29521,2.7.4.8,112.2583732,112.2583732
13695,29521,2.7.7.27,1778.846154,1778.846154
13696,29521,6.3.1.2,2074.08,2074.08
13697,29521,1.4.1.4,1420.497076,1420.497076
13698,29521,1.4.1.13,5971.479501,5971.479501
13699,29521,5.1.1.3,5955957.447,756567.5676
13700,29521,6.1.1.17,70936.25,70936.25
13701,29521,1.1.1.6,1051.056338,2313.953488
13702,29521,2.7.1.30,21.25923077,21.25923077
13703,29521,3.4.11.2,989.010989,989.010989
13704,29521,3.1.2.6,536.490566,536.490566
13705,29521,3.4.13.18,4.258726641,4.258726641
13706,29521,6.3.5.2,7334.875,7334.875
13707,29521,3.2.2.1,14222.22222,14222.22222
13708,29521,1.11.1.9,865.7342657,865.7342657
13709,29521,3.5.4.25,308411.215,308411.215
13710,29521,3.5.4.3,20000,20000
13711,29521,1.1.1.35,0.66432967,0.66432967
13712,29521,2.5.1.90,12806181.82,12806181.82
